0/132500 (epoch 0), train_loss = 9.864, time/batch = 0.228, All_Time = 0.228
model saved to rnn_2x_400/model.ckpt
50/132500 (epoch 0), train_loss = 5.932, time/batch = 0.060, All_Time = 3.219
100/132500 (epoch 0), train_loss = 5.905, time/batch = 0.065, All_Time = 6.470
150/132500 (epoch 0), train_loss = 5.996, time/batch = 0.068, All_Time = 9.726
200/132500 (epoch 0), train_loss = 5.956, time/batch = 0.068, All_Time = 13.021
250/132500 (epoch 0), train_loss = 6.026, time/batch = 0.066, All_Time = 16.234
300/132500 (epoch 1), train_loss = 6.071, time/batch = 0.065, All_Time = 19.306
350/132500 (epoch 1), train_loss = 6.102, time/batch = 0.067, All_Time = 22.534
400/132500 (epoch 1), train_loss = 5.982, time/batch = 0.063, All_Time = 25.782
450/132500 (epoch 1), train_loss = 6.060, time/batch = 0.071, All_Time = 29.046
500/132500 (epoch 1), train_loss = 6.010, time/batch = 0.068, All_Time = 32.353
550/132500 (epoch 2), train_loss = 7.692, time/batch = 0.062, All_Time = 35.463
600/132500 (epoch 2), train_loss = 7.656, time/batch = 0.064, All_Time = 38.700
650/132500 (epoch 2), train_loss = 7.561, time/batch = 0.065, All_Time = 42.016
700/132500 (epoch 2), train_loss = 7.694, time/batch = 0.064, All_Time = 45.285
750/132500 (epoch 2), train_loss = 7.444, time/batch = 0.066, All_Time = 48.593
800/132500 (epoch 3), train_loss = 5.848, time/batch = 0.056, All_Time = 51.847
850/132500 (epoch 3), train_loss = 6.030, time/batch = 0.060, All_Time = 54.943
900/132500 (epoch 3), train_loss = 5.686, time/batch = 0.064, All_Time = 58.175
950/132500 (epoch 3), train_loss = 5.941, time/batch = 0.065, All_Time = 61.454
1000/132500 (epoch 3), train_loss = 5.969, time/batch = 0.065, All_Time = 64.755
model saved to rnn_2x_400/model.ckpt
1050/132500 (epoch 3), train_loss = 5.988, time/batch = 0.067, All_Time = 67.746
1100/132500 (epoch 4), train_loss = 9.284, time/batch = 0.067, All_Time = 70.783
1150/132500 (epoch 4), train_loss = 9.164, time/batch = 0.067, All_Time = 74.061
1200/132500 (epoch 4), train_loss = 8.975, time/batch = 0.065, All_Time = 77.369
1250/132500 (epoch 4), train_loss = 8.931, time/batch = 0.063, All_Time = 80.646
1300/132500 (epoch 4), train_loss = 8.767, time/batch = 0.065, All_Time = 83.951
1350/132500 (epoch 5), train_loss = 6.219, time/batch = 0.065, All_Time = 87.053
1400/132500 (epoch 5), train_loss = 6.036, time/batch = 0.062, All_Time = 90.334
1450/132500 (epoch 5), train_loss = 6.118, time/batch = 0.065, All_Time = 93.622
1500/132500 (epoch 5), train_loss = 6.244, time/batch = 0.064, All_Time = 96.957
1550/132500 (epoch 5), train_loss = 6.023, time/batch = 0.068, All_Time = 100.263
1600/132500 (epoch 6), train_loss = 5.986, time/batch = 0.055, All_Time = 103.457
1650/132500 (epoch 6), train_loss = 6.095, time/batch = 0.067, All_Time = 106.742
1700/132500 (epoch 6), train_loss = 6.107, time/batch = 0.064, All_Time = 110.091
1750/132500 (epoch 6), train_loss = 6.043, time/batch = 0.066, All_Time = 113.428
1800/132500 (epoch 6), train_loss = 6.047, time/batch = 0.069, All_Time = 116.707
1850/132500 (epoch 6), train_loss = 5.959, time/batch = 0.065, All_Time = 119.970
1900/132500 (epoch 7), train_loss = 6.159, time/batch = 0.066, All_Time = 123.065
1950/132500 (epoch 7), train_loss = 5.694, time/batch = 0.064, All_Time = 126.424
2000/132500 (epoch 7), train_loss = 6.130, time/batch = 0.065, All_Time = 129.701
model saved to rnn_2x_400/model.ckpt
2050/132500 (epoch 7), train_loss = 6.129, time/batch = 0.060, All_Time = 132.866
2100/132500 (epoch 7), train_loss = 6.186, time/batch = 0.069, All_Time = 136.086
2150/132500 (epoch 8), train_loss = 6.054, time/batch = 0.067, All_Time = 139.174
2200/132500 (epoch 8), train_loss = 5.997, time/batch = 0.065, All_Time = 142.487
2250/132500 (epoch 8), train_loss = 5.953, time/batch = 0.065, All_Time = 145.718
2300/132500 (epoch 8), train_loss = 6.214, time/batch = 0.067, All_Time = 148.965
2350/132500 (epoch 8), train_loss = 5.867, time/batch = 0.063, All_Time = 152.290
2400/132500 (epoch 9), train_loss = 6.234, time/batch = 0.066, All_Time = 155.434
2450/132500 (epoch 9), train_loss = 6.110, time/batch = 0.064, All_Time = 158.660
2500/132500 (epoch 9), train_loss = 5.966, time/batch = 0.070, All_Time = 162.005
2550/132500 (epoch 9), train_loss = 5.935, time/batch = 0.066, All_Time = 165.349
2600/132500 (epoch 9), train_loss = 6.088, time/batch = 0.066, All_Time = 168.641
2650/132500 (epoch 10), train_loss = 6.066, time/batch = 0.060, All_Time = 171.899
2700/132500 (epoch 10), train_loss = 5.863, time/batch = 0.065, All_Time = 175.156
2750/132500 (epoch 10), train_loss = 5.885, time/batch = 0.067, All_Time = 178.524
2800/132500 (epoch 10), train_loss = 5.918, time/batch = 0.068, All_Time = 181.845
2850/132500 (epoch 10), train_loss = 5.922, time/batch = 0.069, All_Time = 185.107
2900/132500 (epoch 10), train_loss = 5.988, time/batch = 0.066, All_Time = 188.506
2950/132500 (epoch 11), train_loss = 6.150, time/batch = 0.067, All_Time = 191.660
3000/132500 (epoch 11), train_loss = 6.136, time/batch = 0.063, All_Time = 194.871
model saved to rnn_2x_400/model.ckpt
3050/132500 (epoch 11), train_loss = 5.993, time/batch = 0.068, All_Time = 198.090
3100/132500 (epoch 11), train_loss = 6.008, time/batch = 0.070, All_Time = 201.448
3150/132500 (epoch 11), train_loss = 6.013, time/batch = 0.069, All_Time = 204.776
3200/132500 (epoch 12), train_loss = 5.894, time/batch = 0.063, All_Time = 207.902
3250/132500 (epoch 12), train_loss = 6.021, time/batch = 0.072, All_Time = 211.127
3300/132500 (epoch 12), train_loss = 5.923, time/batch = 0.066, All_Time = 214.466
3350/132500 (epoch 12), train_loss = 6.008, time/batch = 0.065, All_Time = 217.788
3400/132500 (epoch 12), train_loss = 5.938, time/batch = 0.066, All_Time = 221.126
3450/132500 (epoch 13), train_loss = 5.978, time/batch = 0.061, All_Time = 224.423
3500/132500 (epoch 13), train_loss = 6.094, time/batch = 0.062, All_Time = 227.509
3550/132500 (epoch 13), train_loss = 5.755, time/batch = 0.062, All_Time = 230.881
3600/132500 (epoch 13), train_loss = 5.971, time/batch = 0.062, All_Time = 234.135
3650/132500 (epoch 13), train_loss = 6.017, time/batch = 0.064, All_Time = 237.410
3700/132500 (epoch 13), train_loss = 5.910, time/batch = 0.070, All_Time = 240.775
3750/132500 (epoch 14), train_loss = 5.917, time/batch = 0.069, All_Time = 243.906
3800/132500 (epoch 14), train_loss = 6.089, time/batch = 0.066, All_Time = 247.297
3850/132500 (epoch 14), train_loss = 6.100, time/batch = 0.062, All_Time = 250.629
3900/132500 (epoch 14), train_loss = 5.995, time/batch = 0.064, All_Time = 253.811
3950/132500 (epoch 14), train_loss = 6.080, time/batch = 0.064, All_Time = 257.145
4000/132500 (epoch 15), train_loss = 6.059, time/batch = 0.063, All_Time = 260.231
model saved to rnn_2x_400/model.ckpt
4050/132500 (epoch 15), train_loss = 5.941, time/batch = 0.072, All_Time = 263.400
4100/132500 (epoch 15), train_loss = 6.021, time/batch = 0.064, All_Time = 266.800
4150/132500 (epoch 15), train_loss = 6.135, time/batch = 0.067, All_Time = 270.107
4200/132500 (epoch 15), train_loss = 5.934, time/batch = 0.066, All_Time = 273.405
4250/132500 (epoch 16), train_loss = 5.890, time/batch = 0.061, All_Time = 276.612
4300/132500 (epoch 16), train_loss = 5.996, time/batch = 0.071, All_Time = 279.803
4350/132500 (epoch 16), train_loss = 6.006, time/batch = 0.066, All_Time = 283.164
4400/132500 (epoch 16), train_loss = 5.937, time/batch = 0.060, All_Time = 286.451
4450/132500 (epoch 16), train_loss = 5.962, time/batch = 0.067, All_Time = 289.811
4500/132500 (epoch 16), train_loss = 5.870, time/batch = 0.069, All_Time = 293.135
4550/132500 (epoch 17), train_loss = 6.071, time/batch = 0.067, All_Time = 296.334
4600/132500 (epoch 17), train_loss = 5.597, time/batch = 0.070, All_Time = 299.650
4650/132500 (epoch 17), train_loss = 6.028, time/batch = 0.064, All_Time = 303.032
4700/132500 (epoch 17), train_loss = 6.023, time/batch = 0.071, All_Time = 306.331
4750/132500 (epoch 17), train_loss = 6.076, time/batch = 0.065, All_Time = 309.664
4800/132500 (epoch 18), train_loss = 5.957, time/batch = 0.066, All_Time = 312.830
4850/132500 (epoch 18), train_loss = 5.897, time/batch = 0.066, All_Time = 316.081
4900/132500 (epoch 18), train_loss = 5.867, time/batch = 0.067, All_Time = 319.414
4950/132500 (epoch 18), train_loss = 6.112, time/batch = 0.068, All_Time = 322.775
5000/132500 (epoch 18), train_loss = 5.790, time/batch = 0.065, All_Time = 326.089
model saved to rnn_2x_400/model.ckpt
5050/132500 (epoch 19), train_loss = 6.145, time/batch = 0.063, All_Time = 329.309
5100/132500 (epoch 19), train_loss = 6.025, time/batch = 0.062, All_Time = 332.498
5150/132500 (epoch 19), train_loss = 5.882, time/batch = 0.069, All_Time = 335.678
5200/132500 (epoch 19), train_loss = 5.842, time/batch = 0.069, All_Time = 338.971
5250/132500 (epoch 19), train_loss = 6.000, time/batch = 0.072, All_Time = 342.387
5300/132500 (epoch 20), train_loss = 5.984, time/batch = 0.062, All_Time = 345.687
5350/132500 (epoch 20), train_loss = 5.768, time/batch = 0.068, All_Time = 348.742
5400/132500 (epoch 20), train_loss = 5.806, time/batch = 0.068, All_Time = 352.064
5450/132500 (epoch 20), train_loss = 5.830, time/batch = 0.066, All_Time = 355.411
5500/132500 (epoch 20), train_loss = 5.834, time/batch = 0.065, All_Time = 358.668
5550/132500 (epoch 20), train_loss = 5.913, time/batch = 0.061, All_Time = 361.945
5600/132500 (epoch 21), train_loss = 6.053, time/batch = 0.075, All_Time = 365.078
5650/132500 (epoch 21), train_loss = 6.020, time/batch = 0.064, All_Time = 368.433
5700/132500 (epoch 21), train_loss = 5.908, time/batch = 0.067, All_Time = 371.691
5750/132500 (epoch 21), train_loss = 5.929, time/batch = 0.070, All_Time = 374.957
5800/132500 (epoch 21), train_loss = 5.923, time/batch = 0.067, All_Time = 378.345
5850/132500 (epoch 22), train_loss = 5.818, time/batch = 0.063, All_Time = 381.567
5900/132500 (epoch 22), train_loss = 5.944, time/batch = 0.066, All_Time = 384.925
