"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.content","Answer.sentiment","Approve","Reject"
"37G6BXQPLQZ70EN2SOVCJ2APKBAQEK","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","35BLDD71I7B031890C81ZJ50TBLVZY","A3VXSCZ7NP7ZI2","Approved","Sat Sep 22 05:36:29 PDT 2018","Sat Sep 22 05:36:37 PDT 2018","Tue Sep 25 05:36:37 PDT 2018","Sat Sep 22 15:18:47 PDT 2018","","","8","100% (156/156)","100% (156/156)","100% (153/153)","save with expedia's price guarantee. save big on hotels in i-city, i-coun","Easy"
"37G6BXQPLQZ70EN2SOVCJ2APKBAQEK","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","3DR23U6WE6SNFEDOZUU9DRGX8KWTEA","A20VJWCDIBKTZI","Approved","Sat Sep 22 05:37:05 PDT 2018","Sat Sep 22 05:37:09 PDT 2018","Tue Sep 25 05:37:09 PDT 2018","Sat Sep 22 15:18:47 PDT 2018","","","4","100% (95/95)","100% (95/95)","100% (21/21)","save with expedia's price guarantee. save big on hotels in i-city, i-coun","Standard"
"37G6BXQPLQZ70EN2SOVCJ2APKBAQEK","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","3OE22WJIGJ2RCUII8QFJC4RDA1RQUA","A130P4M9JPT4YA","Approved","Sat Sep 22 05:36:38 PDT 2018","Sat Sep 22 05:36:44 PDT 2018","Tue Sep 25 05:36:44 PDT 2018","Sat Sep 22 15:18:47 PDT 2018","","","6","100% (342/342)","100% (342/342)","100% (342/342)","save with expedia's price guarantee. save big on hotels in i-city, i-coun","Very Easy"
"3NBFJK3IOHW2ZG6DJ6TWU001IQ7GOJ","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","39DD6S19JQPJ1QMN5MJRZFHETGHZEV","A1VW8Y7XCV3DRW","Approved","Sat Sep 22 05:29:06 PDT 2018","Sat Sep 22 05:29:16 PDT 2018","Tue Sep 25 05:29:16 PDT 2018","Sat Sep 22 15:18:47 PDT 2018","","","10","100% (47/47)","100% (47/47)","100% (47/47)","save on tours in i-city i-coun. save big on tours & sightseeing!","Easy"
"3NBFJK3IOHW2ZG6DJ6TWU001IQ7GOJ","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","3NOKK93PR2MLQVVR9Z5EE5GW5A9EE5","A130P4M9JPT4YA","Approved","Sat Sep 22 05:29:53 PDT 2018","Sat Sep 22 05:30:03 PDT 2018","Tue Sep 25 05:30:03 PDT 2018","Sat Sep 22 15:18:47 PDT 2018","","","10","100% (342/342)","100% (342/342)","100% (342/342)","save on tours in i-city i-coun. save big on tours & sightseeing!","Fairly Easy"
"3NBFJK3IOHW2ZG6DJ6TWU001IQ7GOJ","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","3YDTZAI2WYU4ES4M85YMYZLB3CC144","A1IFIK8J49WBER","Approved","Sat Sep 22 05:38:00 PDT 2018","Sat Sep 22 05:59:36 PDT 2018","Tue Sep 25 05:59:36 PDT 2018","Sat Sep 22 15:18:47 PDT 2018","","","1296","100% (34/34)","100% (34/34)","100% (34/34)","save on tours in i-city i-coun. save big on tours & sightseeing!","Easy"
"3QTFNPMJC6WK8C168JH80IG236WNZ0","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","326O153BMJCGYPHRD4UU8NYB5Y8EDC","A2IU5TX5S0FA1C","Approved","Sat Sep 22 05:29:53 PDT 2018","Sat Sep 22 05:31:39 PDT 2018","Tue Sep 25 05:31:39 PDT 2018","Sat Sep 22 15:18:48 PDT 2018","","","106","100% (56/56)","100% (56/56)","100% (56/56)","book a hostel in i-city, i-coun. no reservation costs. great rates.","Fairly Easy"
"3QTFNPMJC6WK8C168JH80IG236WNZ0","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","39LOEL67OTJ17W537C2I34GD3IL839","A376F1W1MTY3J","Approved","Sat Sep 22 05:31:56 PDT 2018","Sat Sep 22 05:35:08 PDT 2018","Tue Sep 25 05:35:08 PDT 2018","Sat Sep 22 15:18:48 PDT 2018","","","192","100% (137/137)","100% (137/137)","100% (137/137)","book a hostel in i-city, i-coun. no reservation costs. great rates.","Very Easy"
"3QTFNPMJC6WK8C168JH80IG236WNZ0","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","3KAKFY4PGVGUW2HGGYE9GTAR6EQI3R","A130P4M9JPT4YA","Approved","Sat Sep 22 05:33:40 PDT 2018","Sat Sep 22 05:33:45 PDT 2018","Tue Sep 25 05:33:45 PDT 2018","Sat Sep 22 15:18:48 PDT 2018","","","5","100% (342/342)","100% (342/342)","100% (342/342)","book a hostel in i-city, i-coun. no reservation costs. great rates.","Easy"
"3AFT28WXLFGGV7C89UTZFCDHX3ZIOD","3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH","english readability","read english texts and rate its readability","english text readability","$0.01","Sat Sep 22 05:26:08 PDT 2018","3","BatchId:3379083;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 12:26:08 PDT 2018","","","3FE7TXL1LJ1ISI9GP65D6LWLRA7Q2R","A3VXSCZ7NP7ZI2","Approved","Sat Sep 22 05:34:29 PDT 2018","Sat Sep 22 05:34:39 PDT 2018","Tue Sep 25 05:34:39 PDT 2018","Sat Sep 22 15:18:48 PDT 2018","","","10","100% (156/156)","100% (156/156)","100% (153/153)","book your hotel in solthard online. no reservation costs. great rates.","Easy"
