"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.content","Answer.sentiment","Approve","Reject"
"30EMX9PEVKXMZUUPGEVKCX2VMX8KS6","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","324G5B4FB4M1QQ1NEKSTN6MBPNZ07P","ACDX50KGPE97I","Approved","Sat Sep 22 16:29:49 PDT 2018","Sat Sep 22 16:29:58 PDT 2018","Tue Sep 25 16:29:58 PDT 2018","Sun Sep 23 07:29:53 PDT 2018","","","9","100% (50/50)","100% (50/50)","100% (50/50)","book at hotel seles palace, palm springs. no reservation costs. great rates.","Relevance"
"30EMX9PEVKXMZUUPGEVKCX2VMX8KS6","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3E1QT0TDFQNGXZNMSF957AI2M1LI8O","A130P4M9JPT4YA","Approved","Sat Sep 22 16:28:20 PDT 2018","Sat Sep 22 16:28:24 PDT 2018","Tue Sep 25 16:28:24 PDT 2018","Sun Sep 23 07:29:53 PDT 2018","","","4","100% (342/342)","100% (342/342)","100% (342/342)","book at hotel seles palace, palm springs. no reservation costs. great rates.","Relevance"
"30EMX9PEVKXMZUUPGEVKCX2VMX8KS6","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3OVHNO1VE7FE9K8N9R87TXZTT5KDZM","A2SBISQJE2ZPJQ","Approved","Sat Sep 22 16:24:50 PDT 2018","Sat Sep 22 16:24:56 PDT 2018","Tue Sep 25 16:24:56 PDT 2018","Sat Sep 22 16:26:55 PDT 2018","","","6","100% (353/353)","100% (353/353)","100% (353/353)","book at hotel seles palace, palm springs. no reservation costs. great rates.","Relevance"
"30IRMPJWDZXAYFUC1PVFMNXZ0VPKRI","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3K3R2QNK8CHLKV1WRO4XQ91O02Q9UC","AHP3TKMY58D8Z","Approved","Sat Sep 22 16:27:17 PDT 2018","Sat Sep 22 16:27:20 PDT 2018","Tue Sep 25 16:27:20 PDT 2018","Sun Sep 23 07:29:53 PDT 2018","","","3","100% (290/290)","100% (290/290)","100% (290/290)","book at hotel excelsior convention center. no reservation costs. great rates.","Relevance"
"30IRMPJWDZXAYFUC1PVFMNXZ0VPKRI","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3LJ7UR74RIR7SZBBDSWKV6YE6EJN42","A2SBISQJE2ZPJQ","Approved","Sat Sep 22 16:28:08 PDT 2018","Sat Sep 22 16:28:16 PDT 2018","Tue Sep 25 16:28:16 PDT 2018","Sun Sep 23 07:29:53 PDT 2018","","","8","100% (353/353)","100% (353/353)","100% (353/353)","book at hotel excelsior convention center. no reservation costs. great rates.","Relevance"
"30IRMPJWDZXAYFUC1PVFMNXZ0VPKRI","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3Z3ZLGNNSJ87D05ZT6JIPV1DXPB3QL","A2PYXFVGNJPPX0","Approved","Sat Sep 22 16:30:59 PDT 2018","Sat Sep 22 16:31:13 PDT 2018","Tue Sep 25 16:31:13 PDT 2018","Sun Sep 23 07:29:53 PDT 2018","","","14","100% (10/10)","100% (10/10)","100% (10/10)","book at hotel excelsior convention center. no reservation costs. great rates.","Relevance"
"31N9JPQXIPWYHR1C2XB10BCX7HWNHT","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3AAPLD8UCDVZZO4QPV2FYUDA01SHTK","A2SBISQJE2ZPJQ","Approved","Sat Sep 22 16:33:17 PDT 2018","Sat Sep 22 16:36:56 PDT 2018","Tue Sep 25 16:36:56 PDT 2018","Sun Sep 23 07:29:48 PDT 2018","","","219","100% (353/353)","100% (353/353)","100% (353/353)","book your hotel in santa caria online. no reservation costs. great rates.","Relevance"
"31N9JPQXIPWYHR1C2XB10BCX7HWNHT","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3L4PIM1GQUU854HNV618KF7V2C6YRL","A2LV5432PV1S39","Approved","Sat Sep 22 16:22:48 PDT 2018","Sat Sep 22 16:22:53 PDT 2018","Tue Sep 25 16:22:53 PDT 2018","Sat Sep 22 16:26:55 PDT 2018","","","5","100% (405/405)","100% (405/405)","100% (405/405)","book your hotel in santa caria online. no reservation costs. great rates.","Relevance"
"31N9JPQXIPWYHR1C2XB10BCX7HWNHT","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:54 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:54 PDT 2018","","","3N2BF7Y2VR8VMTE6GY13CGII6TVHMI","A130P4M9JPT4YA","Approved","Sat Sep 22 16:27:29 PDT 2018","Sat Sep 22 16:27:32 PDT 2018","Tue Sep 25 16:27:32 PDT 2018","Sun Sep 23 07:29:49 PDT 2018","","","3","100% (342/342)","100% (342/342)","100% (342/342)","book your hotel in santa caria online. no reservation costs. great rates.","Relevance"
"31SIZS5W59TW9IS7EUFCI998Z1HRQH","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:13:55 PDT 2018","3","BatchId:3379408;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:13:55 PDT 2018","","","374TNBHA8C98T32NIRC8FPXQ6Q5QYD","A1G94QON7A9K0N","Approved","Sat Sep 22 16:27:11 PDT 2018","Sat Sep 22 16:27:24 PDT 2018","Tue Sep 25 16:27:24 PDT 2018","Sun Sep 23 07:29:59 PDT 2018","","","13","100% (403/403)","100% (403/403)","100% (403/403)","book at the barcel near hotel, milan. no reservation costs. great rates.","Relevance"
