seed_text(prime_text),generated _text,perplexity
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! no hidden fees. 7 day free trial. 50+ top channels. watch live tv & sports. no hidden fees. hassle-free tv. brands: hbo, fs1, cbs, fx, cnn international.
",109.13296494548513
,"enjoy your favorite tnt shows live on hulu. start your free trial today! 7 day free trial. enhanced cloud dvr. watch live tv & sports. 50+ top channels. no hidden fees. all-new tv experience. no hidden fees. hassle-free tv. brands: fox, cbs, nbc, fx, tnt, tbs, hgtv.
",73.11861900988005
,"current hbo episodes, past seasons and hit movies. add hbo on hulu now. hit movies. prices starting at $7.99. live tv. showtime. all your tv in one place. hbo. unlimited streaming. 50+ live tv channels. shows: grey's anatomy, rick and morty.
",63.893188996592215
,"catch up with the latest episodes or binge from the beginning - only on hulu! live tv. hbo. showtime.
",100.808496417105
,"witch up with the latest episodes or binge from the beginning - only on hulu! live tv. showtime. hit movies. prices starting at $7.99. unlimited streaming. hbo. all your tv in one place. 50+ live tv channels. shows: grey's anatomy, rick and morty, this is us, empire.
",77.48680680897388
,"catch up with the latest episodes or binge from the beginning - only on hulu! live tv. showtime. hit movies. all your tv in one place. prices starting at $7.99. 50+ live tv channels. unlimited streaming. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace, black-ish, power.
",71.08588571494481
,"all your tv together in one place. stream live tv, hit shows & hulu originals! showtime. all your tv in one place. hit movies. prices starting at $7.99. live tv. 50+ live tv channels. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",53.563148889783584
,"experience 50+ live & on demand channels + hulus huge streaming library. enhanced cloud dvr. all-new tv experience. no hidden fees. 50+ top channels. watch live tv & sports. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",98.34602905027135
,"staeam seasons 1 - 6 of nashville on hulu. sign up for 30 days free today! unlimited streaming. hit movies. live tv. all your tv in one place. showtime. hbo. prices starting at $7.99. 50+ live tv channels. showtime. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",86.95737955355592
,"cut your cable & enjoy a better live tv experience with hulu. 50+ top channels. no hidden fees. watch live tv & sports. all-new tv experience. hassle-free tv. enhanced cloud dvr. 7 day free trial. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",95.57149173371204
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! watch live tv & sports. 50+ top channels. no hidden fees. 7 day free trial. no hidden fees. watch live tv & sports. brands: hbo, fs1, cbs, fx, cnn international.
",101.1734932382633
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! no hidden fees. 50+ top channels. hassle-free tv. watch live tv & sports. 7 day free trial. no hidden fees. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",105.67544603417713
,"enjoy your favorite fx shows live on hulu. start your free trial now! enhanced cloud dvr. 50+ top channels. hassle-free tv. no hidden fees.
",71.0689563410139
,"watch the best of hbo now on hulu. start streaming all your tv in one place. hit movies. live tv. unlimited streaming. showtime. hbo. prices starting at $7.99. shows: grey's anatomy, rick and morty, this is us, empire.
",72.33679225371729
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! all-new tv experience. no hidden fees. hassle-free tv. 50+ top channels. watch live news. no hidden fees. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",79.14060670188327
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. unlimited streaming. 50+ live tv channels. hit movies. live tv. prices starting at $7.99. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",69.4397695708832
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! watch live news. no hidden fees. all-new tv experience. no hidden fees. 50+ top channels. hassle-free tv. no hidden fees. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc
",78.1085918024205
,"golf of th & more on hulu. start your free trial!
",88.94599003773037
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! watch live tv & sports. 7 day free trial. 50+ top channels. no hidden fees. hassle-free tv. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",105.4736176611454
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! watch live news. all-new tv experience. no hidden fees. hassle-free tv. 50+ top channels. no hidden fees. watch live tv & sports. enhanced cloud dvr.
",74.65098901270338
,"binge broad city on hulu and sign up for a 30 day free trial today! unlimited streaming. hbo. showtime. 50+ live tv channels. live tv. hit movies. all your tv in one place. prices starting at $7.99. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",71.8520407362288
,"stream the top sports networks and live games on anl your supported devices! live sports. all-new tv experience. no hidden fees. watch live tv & sports. 50+ top channels. no hidden fees. hassle-free tv. enhanced cloud dvr. no hidden fees. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",92.87785179585386
,"cut your cable & enjoy a better live tv experience with hulu. 50+ top channels. hassle-free tv. enhanced cloud dvr. watch live tv & sports. all-new tv experience. 7 day free trial. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",96.06596922686758
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! watch live tv & sports. 7 day free trial. 50+ top channels. no hidden fees. hassle-free tv. no hidden fees. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",105.67544603417716
,"start your 30 day trial and watch great exclusives and originals only on hulu! live tv. showtime. hbo. 50+ live tv channels. all your tv in one place. hit movies. unlimited streaming. prices starting at $7.99. shows: grey's anatomy, rick and morty, this is us, empire.
",63.11538591654754
,"catch up with the latest episodes. sign up today for your hulu free trial! showtime. hit movies. unlimited streaming. hbo. prices starting at $7.99. 50+ live tv channels. live tv. all your tv in one place. shows: grey's anatomy, rick and morty, this is us, empire. current hbo episodes, past seasons and hit movies. add hbo on hulu now. showtime. hit movies. prices starting at $7.99. hbo. live tv. all your tv in one place. unlimited streaming. 50+ live tv channels. shows: grey's anatomy, rick and morty, this is us.
",64.53221337923159
,"stream seasons 1 - 6 of nashville on hulu. sign up for 30 days free today! unlimited streaming. live tv. hbo. 50+ live tv channels. showtime. all your tv in one place. hit movies. prices starting at $7.99. showtime.
",90.63640901485307
,"stream the entire season from the beginning. try free for 30 days! hit movies. showtime. hbo. 50+ live tv channels. prices starting at $7.99. live tv. all your tv in one place. hbo. shows: grey's anatomy, rick and morty, this is us.
",74.6291746766473
,"catch up with the latest episodes. sign up today for your hulu free trial! prices starting at $7.99. hbo. showtime. all your tv in one place. unlimited streaming. live tv. 50+ live tv channels. hit movies. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",63.210755440726786
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! all-new tv experience. no hidden fees. hassle-free tv. 50+ top channels. nhl. no hidden fees. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",80.89453020996031
,"experience 50+ live & on demand channels + hulus huge streaming library. watch live tv & sports. 50+ top channels. no hidden fees. all-new tv experience. no hidden fees. 7 day free trial. enhanced cloud dvr. hassle-free tv. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",92.6580657646857
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial! no hidden fees. 50+ top channels. hassle-free tv. all-new tv experience. no hidden fees. live sports. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",82.88160620429939
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! all-new tv experience. 50+ top channels. hassle-free tv. enhanced cloud dvr. no hidden fees.
",79.86104024288643
,"weleve your favorite tv moments that dada you laugh and cry. only on hulu! unlimited streaming. hbo. showtime. hit movies. prices starting at $7.99. 50+ live tv channels. all your tv in one place. hbo. live tv. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace, black-ish, power, insecure, game of thrones.
",84.26124052351085
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! no hidden fees. 7 day free trial. watch live tv & sports. 50+ top channels. no hidden fees. hassle-free tv. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",105.67544603417713
,"stream the top sports networks and live games on all your supported devices! enhanced cloud dvr. watch live tv & sports. all-new tv experience. no hidden fees. 50+ top channels. no hidden fees. 7 day free trial. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",91.20620636363049
